id,region,event,author,dynasty,keyword,poemtype,poemid,authorid,province,city,county
314,,南浦,王十朋,南宋,蜀道,绝句,543002,28586,,,
315,,中秋对月用昌黎赠张功曹韵呈同官,王十朋,南宋,蜀道,古风,107445,28586,,,
316,,夔州到任谢表,王十朋,南宋,蜀道,文,1249893,28586,,,
317,,答周运使,王十朋,南宋,蜀道,文,1250036,28586,,,
6901,四川,跋范宽小景,张舜民,北宋,,绝句,114086,25825,四川,绵阳市,梓潼县
7225,四川,宿武夷宫,林廷选,明,,律诗,766660,50527,四川,绵阳市,平武县
320,,祭何提刑文,王十朋,南宋,蜀道,文,1250354,28586,,,
321,,谒杜工部祠文,王十朋,南宋,蜀道,文,1250387,28586,,,
322,,贺许尚书帅蜀启,程敦厚,南宋,蜀道,文,1242189,30764,,,
323,,贺赵总领启,程敦厚,南宋,蜀道,文,1242216,30764,,,
324,,东宫生日六首,林光朝,南宋,蜀道,排律,168258,28588,,,
325,,句,吴沆,南宋,蜀道,句,100833,25088,,,
326,,句,许自诚,南宋,蜀道,句,97991,32175,,,
327,,句,向滈,宋,蜀道,句,93783,23497,,,
328,,杜工部草堂记,赵次公,宋,蜀道,文,1249350,88563,,,
329,,赐汪应辰辞免敷文阁直学士四川安抚制置使不允诏,洪适,南宋,蜀道,文,1252309,28592,,,
392,,冬夜闻雁有感,陆游,南宋,蜀道,古风,150428,34522,,,
330,,沈介起复权兵部尚书湖北京西制置使制,洪适,南宋,蜀道,文,1252552,28592,,,
331,,虞允文父祺太子太师制,洪适,南宋,蜀道,文,1252601,28592,,,
332,,周时夔路运判制,洪适,南宋,蜀道,文,1252602,28592,,,
333,,祝闵利路运判徐人杰江西提举常平制,洪适,南宋,蜀道,文,1252622,28592,,,
334,,雄武军节度使利州路安抚使兼知兴元府除检校少保护国军节度使加食邑实封制,洪适,南宋,蜀道,文,1252682,28592,,,
335,,代魏吉州谢上表,洪适,南宋,蜀道,文,1252721,28592,,,
336,,贺王成都启,洪适,南宋,蜀道,文,1253084,28592,,,
337,,贺交代王少卿启,洪适,南宋,蜀道,文,1253160,28592,,,
338,,贺张殿院启,洪适,南宋,蜀道,文,1253178,28592,,,
339,,谢太上表,汪应辰,南宋,蜀道,文,1253860,28595,,,
545,,张晋用晦自西和州来归,项安世,南宋,蜀道,律诗,192177,34530,,,
340,,平江府谢到任表,汪应辰,南宋,蜀道,文,1253862,28595,,,
341,,乞蚤差兴元帅臣,汪应辰,南宋,蜀道,文,1253885,28595,,,
342,,与赵总领书,汪应辰,南宋,蜀道,文,1253956,28595,,,
343,,与运使察院启,汪应辰,南宋,蜀道,文,1254036,28595,,,
344,,答祝运使启,汪应辰,南宋,蜀道,文,1254073,28595,,,
345,,答马舍人启,汪应辰,南宋,蜀道,文,1254085,28595,,,
346,,答陈都大启,汪应辰,南宋,蜀道,文,1254100,28595,,,
347,,故端明尚书汪公挽词二首,韩元吉,南宋,蜀道,律诗,243277,34515,,,
348,,致政许侍郎挽词二首,韩元吉,南宋,蜀道,律诗,243361,34515,,,
349,,水调歌头,韩元吉,南宋,蜀道,词,243566,34515,,,
350,,上贺参政书,韩元吉,南宋,蜀道,文,1254407,34515,,,
351,,答史千书,韩元吉,南宋,蜀道,文,1254415,34515,,,
352,,太令人郭氏墓志铭,韩元吉,南宋,蜀道,文,1254633,34515,,,
353,,祭许侍郎文,韩元吉,南宋,蜀道,文,1254651,34515,,,
546,,自武义入松阳道中三首,项安世,南宋,蜀道,绝句,191666,34530,,,
354,,祭致政张参政文,韩元吉,南宋,蜀道,文,1254653,34515,,,
355,,姚仲除龙神卫四厢都指挥使御前诸军都统制知兴元府制,周麟之,南宋,蜀道,文,1254755,25095,,,
356,,赵沂除夔路运判制,周麟之,南宋,蜀道,文,1254853,25095,,,
357,,王扬英除成都府路运判制,周麟之,南宋,蜀道,文,1254858,25095,,,
358,,自序,边实,宋,蜀道,文,1317334,90871,,,
359,,送钤辖馆使王公,高惟几,宋,蜀道,律诗,204257,35390,,,
360,,梁父吟,陈辅,宋,蜀道,古风,161522,35015,,,
361,,题浯溪,黄社庵,宋,蜀道,绝句,107402,35770,,,
362,,贺施参政启,任正一,宋,蜀道,文,1255724,88800,,,
363,,送刘同年入蜀,章云心,宋,蜀道,律诗,562581,,,,
364,,和榴皮题壁韵,冯开元,宋,蜀道,绝句,77693,22666,,,
365,,昭烈帝,徐钧,宋,蜀道,绝句,194507,26141,,,
366,,韦皋,徐钧,宋,蜀道,绝句,194362,26141,,,
367,,两同心,杜安世,宋,蜀道,词,124313,27739,,,
7644,四川,咏史,陈普,宋末元初,,绝句,162446,36819,四川,绵阳市,江油市
369,,毛竹山,无名氏,宋,蜀道,律诗,52209,,,,
370,,凤栖梧/蝶恋花 题泥溪驿,卢氏,宋,蜀道,词,78249,,,,
371,,忆玄宗过神仙驿,阙名,宋,蜀道,律诗,1514890,,,,
372,,别杨尊,章粲,宋,蜀道,律诗,211125,30867,,,
393,,酒熟醉中作短歌,陆游,南宋,蜀道,古风,151885,34522,,,
394,,愁坐忽思南郑小益之间二首,陆游,南宋,蜀道,六言诗,152478,34522,,,
373,,进韩昭侯藏敝裤故事,洪遵,南宋,蜀道,文,1255647,28598,,,
374,,感兴,李吕,南宋,蜀道,律诗,118051,27399,,,
375,,上宰相陈情启,仲并,宋,蜀道,文,1241472,22184,,,
376,,代谢荐章启,冯时行,南宋,蜀道,文,1241883,22673,,,
377,,送史唐英二首,李流谦,南宋,蜀道,律诗,121106,27810,,,
378,,上新漕何舍人启,李流谦,南宋,蜀道,文,1256499,27810,,,
379,,挽李提刑久善,史尧弼,宋,蜀道,律诗,78648,23311,,,
380,,代朱绵州回苏邛州季文启,史尧弼,宋,蜀道,文,1255166,23311,,,
381,,送王舍人制置四川,洪迈,南宋,蜀道,排律,179663,28601,,,
382,,李师颜赠官制,洪迈,南宋,蜀道,文,1256664,28601,,,
383,,送王子载序,晁公溯,宋,蜀道,文,1252098,26575,,,
384,,书怀二首,陆游,南宋,蜀道,律诗,145840,34522,,,
385,,秋思三首,陆游,南宋,蜀道,律诗,148491,34522,,,
386,,出游,陆游,南宋,蜀道,律诗,146233,34522,,,
387,,泊公安县,陆游,南宋,蜀道,律诗,151190,34522,,,
388,,记梦,陆游,南宋,蜀道,律诗,150556,34522,,,
389,,东村晚归,陆游,南宋,蜀道,律诗,146120,34522,,,
547,,送都大茶马入觐八绝句,项安世,南宋,蜀道,绝句,544367,34530,,,
395,,与本路郡守启,陆游,南宋,蜀道,文,1257075,34522,,,
396,,再用前韵,范成大,南宋,蜀道,律诗,172886,31372,,,
397,,清湘驿送祝贺州南归,范成大,南宋,蜀道,律诗,173671,31372,,,
398,,发荆州,范成大,南宋,蜀道,律诗,172860,31372,,,
399,,上清宫,范成大,南宋,蜀道,律诗,172790,31372,,,
400,,初发桂林有出岭之喜但病馀便觉登顿至灵川疲甚自叹羸躯乃无一可偶陆融州有使来书此寄之,范成大,南宋,蜀道,古风,173470,31372,,,
401,,点心山,范成大,南宋,蜀道,古风,173547,31372,,,
402,,瞿唐行,范成大,南宋,蜀道,古风,173257,31372,,,
403,,帅蜀谢表,范成大,南宋,蜀道,文,1258118,31372,,,
404,,答御赐奖谕疏,范成大,南宋,蜀道,文,1258166,31372,,,
405,,题佛日净慧寺东坡题名,范成大,南宋,蜀道,文,1258285,31372,,,
406,,李仁甫赋诗送其子塾下第归次韵为赠,周必大,南宋,蜀道,律诗,165040,25121,,,
407,,宗子不括补承信郎制,周必大,南宋,蜀道,文,1258922,25121,,,
408,,曾觌加封制,周必大,南宋,蜀道,文,1259254,25121,,,
409,,武康军节度使捧日天府四厢都指挥使右金吾卫上将军吴拱辞免侍卫马军都指挥使不允诏,周必大,南宋,蜀道,文,1259416,25121,,,
410,,大中大夫提举临安府洞霄宫王炎再辞免复资政殿大学士不允诏,周必大,南宋,蜀道,文,1259426,25121,,,
548,,过彭泽县,项安世,南宋,蜀道,绝句,544421,34530,,,
549,,送妻兄任以道赴房州竹山尉四首,项安世,南宋,蜀道,古风,192725,34530,,,
411,,汉河西大将军谕隗嚣檄,周必大,南宋,蜀道,文,1260988,25121,,,
412,,回第三人李状元寅仲启,周必大,南宋,蜀道,文,1261156,25121,,,
413,,谢执政启,周必大,南宋,蜀道,文,1261485,25121,,,
414,,贺兵部汤侍郎允恭改除户部启,周必大,南宋,蜀道,文,1261496,25121,,,
415,,上汤相求岳祠启,周必大,南宋,蜀道,文,1261522,25121,,,
416,,得岳祠谢宰相启,周必大,南宋,蜀道,文,1261523,25121,,,
417,,贺池州周侍郎执羔启,周必大,南宋,蜀道,文,1261530,25121,,,
418,,贺池州周侍郎执羔启,周必大,南宋,蜀道,文,1261531,25121,,,
419,,汉州谢到任启,周必大,南宋,蜀道,文,1261559,25121,,,
420,,与恩平郡王启,周必大,南宋,蜀道,文,1261568,25121,,,
421,,与赵温叔丞相劄子,周必大,南宋,蜀道,文,1261934,25121,,,
422,,胡晋臣召试馆职策题,周必大,南宋,蜀道,文,1262774,25121,,,
423,,靖州太守吴君顺之墓志铭,周必大,南宋,蜀道,文,1263028,25121,,,
424,,龙图阁学士左通奉大夫致仕赠少师谥忠简张公阐神道碑,周必大,南宋,蜀道,文,1263059,25121,,,
425,,祭赵温叔雄舍人母杨令人文,周必大,南宋,蜀道,文,1263162,25121,,,
426,,赐陈康伯御札,宋孝宗,南宋,蜀道,文,1263699,32710,,,
464,,送王仲矜倅兴元,楼钥,南宋,蜀道,古风,245966,28622,,,
427,,赵雄罢右丞相除四川安抚使制,宋孝宗,南宋,蜀道,文,1265559,32710,,,
428,,送符制置被召序,何耕,南宋,蜀道,文,1258683,25127,,,
429,,和柯山先生读中兴碑,李洪,南宋,蜀道,古风,120715,27813,,,
430,,跋十七帖,朱熹,南宋,蜀道,文,1271136,27404,,,
6902,四川,策命统睦侯陈崇,王莽,西汉末,,文,1339866,4727,四川,绵阳市,涪城区
434,,与孙侍郎启,员兴宗,南宋,蜀道,文,1255277,23872,,,
435,,投王显谟启,员兴宗,南宋,蜀道,文,1255301,23872,,,
436,,为洞元通一大师宋清惠设酒供疏,员兴宗,南宋,蜀道,文,1255459,23872,,,
437,,贺太上皇帝逊位表,张孝祥,南宋,蜀道,文,1271789,25540,,,
438,,贺祝都运启,张孝祥,南宋,蜀道,文,1271900,25540,,,
439,,次韵范至能峡中见寄,张栻,南宋,蜀道,绝句,112931,25690,,,
459,,为汪尚书作知平江府谢表,吕祖谦,南宋,蜀道,文,1275138,25154,,,
440,,祭查少卿,张栻,南宋,蜀道,文,1272903,25690,,,
441,,谢程帅袁制使,陈造,南宋,蜀道,古风,159610,34535,,,
442,,送项平甫教授之成都,陈造,南宋,蜀道,古风,159495,34535,,,
443,,复次韵四首,陈造,南宋,蜀道,古风,158115,34535,,,
444,,挽虞丞相,王质,南宋,蜀道,排律,548893,30344,,,
445,,谢四川制干到任启,王质,南宋,蜀道,文,1274103,30344,,,
446,,太常引 仲履席上戏作,丘崇,南宋,蜀道,词,77079,25145,,,
447,,回潼川刘检法启,罗愿,南宋,蜀道,文,1274630,31006,,,
448,,即事,章甫,宋,蜀道,律诗,210786,30864,,,
449,,通太守张伯垓启,舒璘,南宋,蜀道,文,1274976,31379,,,
450,,林霏赋,王炎,南宋,蜀道,辞赋,1279426,30187,,,
460,,为汪尚书作知平江谢宰执启,吕祖谦,南宋,蜀道,文,1275488,25154,,,
461,,丘文定公挽词,楼钥,南宋,蜀道,律诗,245246,28622,,,
5221,甘肃,上皇帝万言书,李新,北宋,,文,1210304,27344,甘肃,陇南市,
451,,谢除制帅表,王炎,南宋,蜀道,文,1279475,30187,,,
452,,贺荆南帅阎侍郎启,王炎,南宋,蜀道,文,1279602,30187,,,
453,,故太尉定江军节度使兴州驻劄御前诸军都统制兼知兴州致仕吴挺特赠少保制,陈傅良,南宋,蜀道,文,1278013,34539,,,
454,,新除福建提刑卢彦德改江东提刑制,陈傅良,南宋,蜀道,文,1278219,34539,,,
455,,户部郎中王溉除直秘阁知平江府制,陈傅良,南宋,蜀道,文,1278230,34539,,,
456,,与福建陆提举启,陈傅良,南宋,蜀道,文,1278469,34539,,,
457,,与湖南范提刑仲艺启,陈傅良,南宋,蜀道,文,1278497,34539,,,
458,,和汤无邪,廖行之,南宋,蜀道,古风,247916,25156,,,
462,,杨待制挽词,楼钥,南宋,蜀道,律诗,245431,28622,,,
465,,送杨嗣勋校书守眉山,楼钥,南宋,蜀道,古风,245988,28622,,,
466,,分韵送卢国华福建提刑得华字,楼钥,南宋,蜀道,古风,245832,28622,,,
467,,送姜子谦丞于潜,楼钥,南宋,蜀道,古风,245999,28622,,,
468,,赵资政招赏川海棠次袁和叔韵,楼钥,南宋,蜀道,古风,245957,28622,,,
469,,天下可传檄而定赋,楼钥,南宋,蜀道,辞赋,1275735,28622,,,
470,,成都府路第二将高师颜制置使司奏举知黔州制,楼钥,南宋,蜀道,文,1275755,28622,,,
471,,郭棣知泸州制,楼钥,南宋,蜀道,文,1275769,28622,,,
472,,王蔺知江陵府制,楼钥,南宋,蜀道,文,1275886,28622,,,
473,,成都提刑杨王休本路运判知阆州续耆成都路提刑制,楼钥,南宋,蜀道,文,1275943,28622,,,
489,,育王作潼川水陆疏文 右语附,楼钥,南宋,蜀道,文,1277873,28622,,,
474,,章森依旧知兴元府制,楼钥,南宋,蜀道,文,1275946,28622,,,
475,,资政殿大学士通议大夫范成大转一官致仕制,楼钥,南宋,蜀道,文,1276038,28622,,,
476,,四川量试宗子伯扬时敏补承信郎制,楼钥,南宋,蜀道,文,1276116,28622,,,
477,,宝文阁学士通奉大夫知遂宁府宇文价,楼钥,南宋,蜀道,文,1276204,28622,,,
478,,在外大中大夫以上致仕官该覃恩转官制,楼钥,南宋,蜀道,文,1276214,28622,,,
479,,四川制置使丘崇焕章阁学士再任制,楼钥,南宋,蜀道,文,1276250,28622,,,
480,,戒饬四川将士诏,楼钥,南宋,蜀道,文,1276276,28622,,,
481,,新除四川安抚制置使赵彦逾辞免不允诏,楼钥,南宋,蜀道,文,1276286,28622,,,
482,,赵彦逾再辞免新除端明殿学士中大夫四川安抚制置使兼知成都府不允不得再有陈请诏,楼钥,南宋,蜀道,文,1276288,28622,,,
483,,赐银合夏药敕书,楼钥,南宋,蜀道,文,1276449,28622,,,
484,,代谢知温州启,楼钥,南宋,蜀道,文,1276959,28622,,,
485,,太府寺主簿周君墓志铭,楼钥,南宋,蜀道,文,1277504,28622,,,
486,,司法晁君墓志铭,楼钥,南宋,蜀道,文,1277539,28622,,,
487,,祭赵观文彦逾文,楼钥,南宋,蜀道,文,1277565,28622,,,
488,,祭王枢密刚中文,楼钥,南宋,蜀道,文,1277598,28622,,,
492,,贺京制置除刑部尚书兼陈情启,舒邦佐,南宋,蜀道,文,1279201,31380,,,
493,,贺沈惠州除广西宪启,舒邦佐,南宋,蜀道,文,1279257,31380,,,
494,,通京相启,舒邦佐,南宋,蜀道,文,1279259,31380,,,
495,,祭李都大文,舒邦佐,南宋,蜀道,文,1279268,31380,,,
517,,祭丁待制文,蔡戡,南宋,蜀道,文,1282501,31387,,,
496,,四路安抚到任谢表,京镗,南宋,蜀道,文,1279950,25157,,,
497,,恭州到任谢表,谢深甫,南宋,蜀道,文,1282672,31384,,,
498,,又同日至板桥攒殡祭文,杨冠卿,南宋,蜀道,文,1280170,27897,,,
499,,寄中都故人,袁说友,南宋,蜀道,律诗,201022,31386,,,
500,,送吴子明知阆州,袁说友,南宋,蜀道,律诗,200822,31386,,,
501,,送惠补之昆仲秋试,袁说友,南宋,蜀道,律诗,200830,31386,,,
502,,季提刑自夔宪知常德府,袁说友,南宋,蜀道,律诗,200784,31386,,,
503,,舟行跨江之南北随流以行夜船多在淮西,袁说友,南宋,蜀道,绝句,200451,31386,,,
504,,过新滩百里小驻峡州城,袁说友,南宋,蜀道,古风,200967,31386,,,
505,,过黄泥坂,袁说友,南宋,蜀道,古风,200966,31386,,,
506,,谢除华文阁学士四川制置使表,袁说友,南宋,蜀道,文,1281822,31386,,,
507,,进御书墨本表,袁说友,南宋,蜀道,文,1281842,31386,,,
6673,四川,承议郎致仕张君墓志铭,黄庭坚,北宋,,文,1198010,34455,四川,绵阳市,梓潼县
509,,满江红,辛弃疾,南宋,蜀道,词,140555,32928,,,
510,,论宋汝为忠节凛著客死蜀道请与其子南强一蜀郡差使便其葬父奏,赵汝愚,南宋,蜀道,文,1281649,32790,,,
511,,胡长文给事挽诗,蔡戡,南宋,蜀道,律诗,248795,31387,,,
512,,乞以寿皇圣帝为法劄子,蔡戡,南宋,蜀道,文,1282347,31387,,,
513,,迎汪制置启,蔡戡,南宋,蜀道,文,1282433,31387,,,
514,,贺王参政启,蔡戡,南宋,蜀道,文,1282436,31387,,,
515,,贺虞枢使启,蔡戡,南宋,蜀道,文,1282438,31387,,,
6674,四川,刘忠肃集序,刘安世,北宋,,文,1204303,24942,四川,绵阳市,梓潼县
528,,寄诚斋先生,赵蕃,南宋,蜀道,排律,190502,32855,,,
529,,古意二首,赵蕃,南宋,蜀道,古风,190687,32855,,,
3215,陕西,乐安郡君范氏墓志铭,刘攽,北宋,,文,1179460,22908,陕西,宝鸡市,凤县
6675,四川,送冯梓州序,秦观,北宋,,文,1204806,30713,四川,绵阳市,梓潼县
518,,建康府溧阳县报恩寺度僧田记,崔敦礼,南宋,蜀道,文,1279104,24809,,,
519,,别陆德隆黄叔万,曾丰,南宋,蜀道,排律,219512,27412,,,
6676,四川,赠广都寓舍贤妇二喻诗,顿起,宋,,古风,203858,35230,四川,绵阳市,梓潼县
521,,贺王宣抚启,李垕,南宋,蜀道,文,1283963,89435,,,
522,,过分水岭二首,赵蕃,南宋,蜀道,律诗,189414,32855,,,
523,,送赵成都五首,赵蕃,南宋,蜀道,律诗,189893,32855,,,
524,,雨入丈七坳,赵蕃,南宋,蜀道,律诗,189764,32855,,,
525,,寄陈择之,赵蕃,南宋,蜀道,律诗,190122,32855,,,
526,,送陈择之从留尚书辟便呈鄂州刘别驾,赵蕃,南宋,蜀道,律诗,189873,32855,,,
527,,从欧阳全真借观陈择之蜀中诗题其后,赵蕃,南宋,蜀道,绝句,190621,32855,,,
631,,生日谢同官惠诗词启,李廷忠,宋,蜀道,文,1285741,27193,,,
530,,冬至后五夕频梦陈择之,赵蕃,南宋,蜀道,古风,190673,32855,,,
531,,与韩抚干大伦八首,袁燮,南宋,蜀道,绝句,201087,31389,,,
532,,赴召论言路不通奏,倪思,南宋,蜀道,文,1284547,25179,,,
533,,贺王户侍出使启,熊克,宋,蜀道,文,1258733,29333,,,
534,,瑞鹤仙,吕胜己,宋,蜀道,词,94226,23595,,,
535,,谢除提刑表,周颉,宋,蜀道,文,1251077,24044,,,
536,,对读文选杜诗成四绝句,叶适,南宋,蜀道,绝句,79860,25184,,,
537,,送林退思四川分司茶马干官,叶适,南宋,蜀道,古风,80156,25184,,,
538,,上孝宗皇帝劄子,叶适,南宋,蜀道,文,1285821,25184,,,
540,,石门题壁,徐时,南宋,蜀道,律诗,194161,26059,,,
541,,送侍御帅夔府,喻良能,宋,蜀道,律诗,216684,24144,,,
542,,次韵王待制刘侍郎倡和,喻良能,宋,蜀道,律诗,216561,24144,,,
543,,平江府和静尹先生祠堂记,黄干,南宋,蜀道,文,1287172,35669,,,
632,,艮岳记,张淏,宋,蜀道,文,1296957,25733,,,
1185,,淇县道中雨泞,陆深,明,蜀道,律诗,439549,50748,,,
550,,寄题荆南王君行牧斋,项安世,南宋,蜀道,古风,192759,34530,,,
551,,送鹤还建康章德茂侍郎因成两诗,张镃,南宋,蜀道,律诗,115823,25898,,,
552,,范仲壬知夔州制,蔡幼学,南宋,蜀道,文,1287458,31860,,,
553,,李揆吏部郎中制,蔡幼学,南宋,蜀道,文,1287658,31860,,,
554,,张孝仲军器监丞制,蔡幼学,南宋,蜀道,文,1287723,31860,,,
555,,开禧转对奏状,蔡幼学,南宋,蜀道,文,1287755,31860,,,
556,,代吴守与赵侯为寿,刘过,南宋,蜀道,绝句,85569,25192,,,
557,,和吴斗南,孙应时,南宋,蜀道,律诗,94767,25194,,,
559,,答新成州宇文知郡子震状,孙应时,南宋,蜀道,文,1287848,25194,,,
560,,答单侍郎到状,孙应时,南宋,蜀道,文,1287853,25194,,,
561,,答汉州张大卿到状,孙应时,南宋,蜀道,文,1287854,25194,,,
562,,回东路王提刑先状,孙应时,南宋,蜀道,文,1287855,25194,,,
2249,,宋故朝请大夫尚书工部郎中充天章阁待制上轻车都尉赐紫金鱼袋彭城刘府君墓志铭,宋庠,北宋,故道,文,1155601,24786,,,
563,,谢留丞相到任状,孙应时,南宋,蜀道,文,1287871,25194,,,
564,,谢执政状,孙应时,南宋,蜀道,文,1287872,25194,,,
565,,与李制干启,孙应时,南宋,蜀道,文,1287879,25194,,,
566,,与项大卿书,孙应时,南宋,蜀道,文,1288044,25194,,,
567,,次杨咸亨江郊亭新成二十三韵,单夔,南宋,蜀道,古风,549413,23165,,,
568,,同刘武子孙季和游钟山和刘武子韵,任希夷,南宋,蜀道,绝句,84429,25197,,,
569,,次袁尚书巫山十二峰二十五韵,丁逢,宋,蜀道,古风,55431,21995,,,
570,,送绵竹王主簿,曹彦约,南宋,蜀道,律诗,207322,27420,,,
571,,改知成都拟上殿劄子,曹彦约,南宋,蜀道,文,1289410,27420,,,
572,,辞免大理卿上任签枢劄子,曹彦约,南宋,蜀道,文,1289471,27420,,,
609,,王遂知平江府制,许应龙,南宋,蜀道,文,1294192,32138,,,
633,,贺天基节表,李刘,南宋,蜀道,文,1301049,27437,,,
573,,次袁尚书巫山十二峰二十五韵,李嘉谋,宋,蜀道,古风,123713,27081,,,
574,,跋巩洛行记后,周南,南宋,蜀道,文,1290007,25203,,,
575,,吴德夫侍郎挽诗,韩淲,南宋,蜀道,律诗,550731,35517,,,
576,,李正之丈提刑挽词,韩淲,南宋,蜀道,律诗,550741,35517,,,
577,,器远寄近诗季章兄弟唱和蟆颐江梅术皆其所也因题二绝寄答盖曹李同榜,韩淲,南宋,蜀道,绝句,551831,35517,,,
