ID,Poem Title,latitude,longitude,period,Dynasty of Poem,Keywords of Poem,author,region,city,county,id_2
1243466,贺成都王制置开藩启,,,宋辽金西夏元,宋,蜀道,王之望,,,,299
1243609,祭汤侍郎文,,,宋辽金西夏元,宋,蜀道,王之望,,,,300
538044,代句龙君辅上潼州令,,,宋辽金西夏元,南宋,蜀道,陈渊,,,,301
1244037,知绍兴府谢到任表,,,宋辽金西夏元,宋,蜀道,史浩,,,,302
1244788,竹院上梁文,,,宋辽金西夏元,宋,蜀道,史浩,,,,303
215336,乐府杂拟,,,宋辽金西夏元,南宋,蜀道,黄彦平,,,,304
1246519,抚谕四川诏,,,宋辽金西夏元,南宋,蜀道,宋高宗,,,,305
525727,送王宾察院提点成都府路刑狱,,,宋辽金西夏元,南宋,蜀道,张扩,,,,306
1216836,范埙除成都府路转运副使制,,,宋辽金西夏元,南宋,蜀道,张扩,,,,307
1217053,刘福等转官制,,,宋辽金西夏元,南宋,蜀道,张扩,,,,308
1217088,费植换给左奉议郎制,,,宋辽金西夏元,南宋,蜀道,张扩,,,,309
1217089,孟子礼转右奉议郎王伯序万俟允中并转右承直郎王濩转右文林郎制,,,宋辽金西夏元,南宋,蜀道,张扩,,,,310
1217113,王赏除权礼部侍郎兼实录院修撰制,,,宋辽金西夏元,南宋,蜀道,张扩,,,,311
1217205,王喜转保义郎制,,,宋辽金西夏元,南宋,蜀道,张扩,,,,312
117231,扇子诗,,,宋辽金西夏元,南宋,蜀道,李石,,,,313
1248822,黎州贺冬至表,,,宋辽金西夏元,南宋,蜀道,李石,,,,314
1248887,上王宣谕启,,,宋辽金西夏元,南宋,蜀道,李石,,,,315
1250037,答查运使,,,宋辽金西夏元,南宋,蜀道,王十朋,,,,316
1248892,上王制置启,,,宋辽金西夏元,北宋,,李石,,,,317
1248895,眉州交代季侍郎启,,,宋辽金西夏元,南宋,蜀道,李石,,,,318
212057,题金沙驿,,,宋辽金西夏元,南宋,蜀道,黄公度,,,,319
201741,归云溪三首,,,宋辽金西夏元,南宋,蜀道,郭印,,,,320
201688,上郑漕二首,,,宋辽金西夏元,宋,蜀道,郭印,,,,321
542374,哭冯员仲,,,宋辽金西夏元,宋,蜀道,王十朋,,,,322
542410,李怀安拥麾入蜀道出鄱江见赠二诗依韵奉酬,,,宋辽金西夏元,南宋,蜀道,王十朋,,,,323
542553,瑞昌永兴道中作,,,宋辽金西夏元,南宋,蜀道,王十朋,,,,324
542566,闻诗闻礼不赴秋试以七月二十五日离太学八月二十六日至兴国军喜其来也因作是诗,,,宋辽金西夏元,南宋,蜀道,王十朋,,,,325
542829,阎普州赵果州舟中唱和以巨轴见寄酬以二首,,,宋辽金西夏元,南宋,蜀道,王十朋,,,,326
542968,江陵舟中作,,,宋辽金西夏元,南宋,蜀道,王十朋,,,,327
542777,送如上人,,,宋辽金西夏元,南宋,蜀道,王十朋,,,,328
543002,南浦,,,宋辽金西夏元,南宋,蜀道,王十朋,,,,329
107445,中秋对月用昌黎赠张功曹韵呈同官,,,宋辽金西夏元,南宋,蜀道,王十朋,,,,330
1249893,夔州到任谢表,,,宋辽金西夏元,南宋,蜀道,王十朋,,,,331
1250036,答周运使,,,宋辽金西夏元,南宋,蜀道,王十朋,,,,332
1372922,与韩宏诏,31.44234,106.122822,宋辽金西夏元,南宋,蜀道,,,,,333
1250354,祭何提刑文,,,宋辽金西夏元,北宋,,王十朋,,,,334
1250387,谒杜工部祠文,,,明清时期,明,,王十朋,,,,335
1242189,贺许尚书帅蜀启,,,宋辽金西夏元,南宋,蜀道,程敦厚,,,,336
1242216,贺赵总领启,,,宋辽金西夏元,南宋,蜀道,程敦厚,,,,337
168258,东宫生日六首,,,宋辽金西夏元,南宋,蜀道,林光朝,,,,338
100833,句,,,宋辽金西夏元,南宋,蜀道,庞籍,,,,339
97991,句,,,宋辽金西夏元,南宋,蜀道,庞籍,,,,340
93783,句,,,宋辽金西夏元,南宋,蜀道,庞籍,,,,341
1249350,杜工部草堂记,,,宋辽金西夏元,南宋,蜀道,赵次公,,,,342
1252309,赐汪应辰辞免敷文阁直学士四川安抚制置使不允诏,,,宋辽金西夏元,宋,蜀道,洪适,,,,343
150428,冬夜闻雁有感,,,宋辽金西夏元,宋,蜀道,陆游,,,,344
1252552,沈介起复权兵部尚书湖北京西制置使制,,,宋辽金西夏元,南宋,蜀道,洪适,,,,345
1252601,虞允文父祺太子太师制,,,宋辽金西夏元,南宋,蜀道,洪适,,,,346
1252602,周时夔路运判制,,,宋辽金西夏元,南宋,蜀道,洪适,,,,347
1252622,祝闵利路运判徐人杰江西提举常平制,,,宋辽金西夏元,南宋,蜀道,洪适,,,,348
1252682,雄武军节度使利州路安抚使兼知兴元府除检校少保护国军节度使加食邑实封制,,,宋辽金西夏元,南宋,蜀道,洪适,,,,349
1252721,代魏吉州谢上表,,,宋辽金西夏元,南宋,蜀道,洪适,,,,350
1253084,贺王成都启,,,宋辽金西夏元,南宋,蜀道,洪适,,,,351
1253160,贺交代王少卿启,,,宋辽金西夏元,南宋,蜀道,洪适,,,,352
1253178,贺张殿院启,,,宋辽金西夏元,南宋,蜀道,洪适,,,,353
1253860,谢太上表,,,宋辽金西夏元,南宋,蜀道,汪应辰,,,,354
192177,张晋用晦自西和州来归,,,宋辽金西夏元,南宋,蜀道,项安世,,,,355
1253862,平江府谢到任表,,,宋辽金西夏元,南宋,蜀道,汪应辰,,,,356
1253885,乞蚤差兴元帅臣,,,宋辽金西夏元,南宋,蜀道,汪应辰,,,,357
1253956,与赵总领书,,,宋辽金西夏元,南宋,蜀道,汪应辰,,,,358
1254036,与运使察院启,,,宋辽金西夏元,南宋,蜀道,汪应辰,,,,359
1254073,答祝运使启,,,宋辽金西夏元,南宋,蜀道,汪应辰,,,,360
1254085,答马舍人启,,,宋辽金西夏元,南宋,蜀道,汪应辰,,,,361
1254100,答陈都大启,,,宋辽金西夏元,南宋,蜀道,汪应辰,,,,362
243277,故端明尚书汪公挽词二首,,,宋辽金西夏元,南宋,蜀道,韩元吉,,,,363
243361,致政许侍郎挽词二首,,,宋辽金西夏元,南宋,蜀道,韩元吉,,,,364
243566,水调歌头,,,宋辽金西夏元,南宋,蜀道,赵师侠,,,,365
1254407,上贺参政书,,,宋辽金西夏元,南宋,蜀道,韩元吉,,,,366
1254415,答史千书,,,宋辽金西夏元,南宋,蜀道,韩元吉,,,,367
1254633,太令人郭氏墓志铭,,,宋辽金西夏元,南宋,蜀道,韩元吉,,,,368
1254651,祭许侍郎文,,,宋辽金西夏元,南宋,蜀道,韩元吉,,,,369
191666,自武义入松阳道中三首,,,宋辽金西夏元,南宋,蜀道,项安世,,,,370
1254653,祭致政张参政文,,,宋辽金西夏元,南宋,蜀道,韩元吉,,,,371
1254755,姚仲除龙神卫四厢都指挥使御前诸军都统制知兴元府制,,,宋辽金西夏元,南宋,蜀道,周麟之,,,,372
1254853,赵沂除夔路运判制,,,宋辽金西夏元,南宋,蜀道,周麟之,,,,373
1254858,王扬英除成都府路运判制,,,宋辽金西夏元,南宋,蜀道,周麟之,,,,374
1317334,自序,,,宋辽金西夏元,南宋,蜀道,边实,,,,375
204257,送钤辖馆使王公,,,宋辽金西夏元,南宋,蜀道,高惟几,,,,376
161522,梁父吟,,,宋辽金西夏元,宋,蜀道,陈辅,,,,377
107402,题浯溪,,,宋辽金西夏元,宋,蜀道,黄社庵,,,,378
1255724,贺施参政启,,,宋辽金西夏元,宋,蜀道,任正一,,,,379
562581,送刘同年入蜀,,,宋辽金西夏元,宋,蜀道,章云心,,,,380
77693,和榴皮题壁韵,,,宋辽金西夏元,宋,蜀道,冯开元,,,,381
194507,昭烈帝,,,宋辽金西夏元,宋,蜀道,徐钧,,,,382
194362,韦皋,,,宋辽金西夏元,宋,蜀道,徐钧,,,,383
124313,两同心,,,宋辽金西夏元,宋,蜀道,杜安世,,,,384
52209,毛竹山,,,宋辽金西夏元,宋,蜀道,无名氏,,,,385
78249,凤栖梧/蝶恋花 题泥溪驿,,,宋辽金西夏元,宋,蜀道,卢氏,,,,386
1514890,忆玄宗过神仙驿,,,宋辽金西夏元,宋末元初,,阙名,,,,387
211125,别杨尊,,,宋辽金西夏元,宋,蜀道,章粲,,,,388
151885,酒熟醉中作短歌,,,宋辽金西夏元,宋,蜀道,陆游,,,,389
152478,愁坐忽思南郑小益之间二首,,,宋辽金西夏元,宋,蜀道,陆游,,,,390
1255647,进韩昭侯藏敝裤故事,,,宋辽金西夏元,宋,蜀道,洪遵,,,,391
118051,感兴,,,宋辽金西夏元,南宋,蜀道,李吕,,,,392
1241472,上宰相陈情启,,,宋辽金西夏元,南宋,蜀道,仲并,,,,393
1241883,代谢荐章启,,,宋辽金西夏元,南宋,蜀道,冯时行,,,,394
121106,送史唐英二首,,,宋辽金西夏元,南宋,蜀道,李流谦,,,,395
1256499,上新漕何舍人启,,,宋辽金西夏元,宋,蜀道,李流谦,,,,396
78648,挽李提刑久善,,,宋辽金西夏元,南宋,蜀道,史尧弼,,,,397
1255166,代朱绵州回苏邛州季文启,,,宋辽金西夏元,南宋,蜀道,史尧弼,,,,398
179663,送王舍人制置四川,,,宋辽金西夏元,南宋,蜀道,洪迈,,,,399
1256664,李师颜赠官制,,,宋辽金西夏元,宋,蜀道,洪迈,,,,400
1252098,送王子载序,,,宋辽金西夏元,宋,蜀道,晁公溯,,,,401
145840,书怀二首,,,宋辽金西夏元,南宋,蜀道,陆游,,,,402
148491,秋思三首,,,宋辽金西夏元,南宋,蜀道,陆游,,,,403
146233,出游,,,宋辽金西夏元,宋,蜀道,陆游,,,,404
151190,泊公安县,,,宋辽金西夏元,南宋,蜀道,陆游,,,,405
150556,记梦,,,宋辽金西夏元,南宋,蜀道,陆游,,,,406
146120,东村晚归,,,宋辽金西夏元,南宋,蜀道,陆游,,,,407
544367,送都大茶马入觐八绝句,,,宋辽金西夏元,南宋,蜀道,项安世,,,,408
1257075,与本路郡守启,,,宋辽金西夏元,南宋,蜀道,陆游,,,,409
172886,再用前韵,,,宋辽金西夏元,南宋,蜀道,范成大,,,,410
173671,清湘驿送祝贺州南归,,,宋辽金西夏元,北宋,,范成大,,,,411
172860,发荆州,,,宋辽金西夏元,南宋,蜀道,范成大,,,,412
172790,上清宫,,,宋辽金西夏元,南宋,蜀道,范成大,,,,413
173470,初发桂林有出岭之喜但病馀便觉登顿至灵川疲甚自叹羸躯乃无一可偶陆融州有使来书此寄之,,,宋辽金西夏元,南宋,蜀道,范成大,,,,414
173547,点心山,,,宋辽金西夏元,南宋,蜀道,范成大,,,,415
173257,瞿唐行,,,宋辽金西夏元,南宋,蜀道,范成大,,,,416
1258118,帅蜀谢表,,,宋辽金西夏元,南宋,蜀道,范成大,,,,417
1258166,答御赐奖谕疏,,,宋辽金西夏元,南宋,蜀道,范成大,,,,418
1258285,题佛日净慧寺东坡题名,,,宋辽金西夏元,南宋,蜀道,范成大,,,,419
165040,李仁甫赋诗送其子塾下第归次韵为赠,,,宋辽金西夏元,南宋,蜀道,周必大,,,,420
1258922,宗子不括补承信郎制,,,宋辽金西夏元,南宋,蜀道,周必大,,,,421
1259254,曾觌加封制,,,宋辽金西夏元,南宋,蜀道,周必大,,,,422
1259416,武康军节度使捧日天府四厢都指挥使右金吾卫上将军吴拱辞免侍卫马军都指挥使不允诏,,,宋辽金西夏元,南宋,蜀道,周必大,,,,423
1259426,大中大夫提举临安府洞霄宫王炎再辞免复资政殿大学士不允诏,,,宋辽金西夏元,南宋,蜀道,周必大,,,,424
544421,过彭泽县,,,宋辽金西夏元,南宋,蜀道,项安世,,,,425
192725,送妻兄任以道赴房州竹山尉四首,,,宋辽金西夏元,南宋,蜀道,项安世,,,,426
1260988,汉河西大将军谕隗嚣檄,,,宋辽金西夏元,南宋,蜀道,周必大,,,,427
1261156,回第三人李状元寅仲启,,,宋辽金西夏元,南宋,蜀道,周必大,,,,428
1261485,谢执政启,,,宋辽金西夏元,南宋,蜀道,周必大,,,,429
1261496,贺兵部汤侍郎允恭改除户部启,,,宋辽金西夏元,南宋,蜀道,周必大,,,,430
1261522,上汤相求岳祠启,,,宋辽金西夏元,南宋,蜀道,周必大,,,,431
1261523,得岳祠谢宰相启,,,宋辽金西夏元,南宋,蜀道,周必大,,,,432
1261530,贺池州周侍郎执羔启,,,宋辽金西夏元,南宋,蜀道,周必大,,,,433
1261531,贺池州周侍郎执羔启,,,宋辽金西夏元,南宋,蜀道,周必大,,,,434
1345682,正议,33.027948,107.006472,宋辽金西夏元,南宋,蜀道,诸葛亮,陕西,汉中市,,435
1261568,与恩平郡王启,,,宋辽金西夏元,南宋,蜀道,周必大,,,,436
1261934,与赵温叔丞相劄子,,,宋辽金西夏元,南宋,蜀道,周必大,,,,437
1262774,胡晋臣召试馆职策题,,,宋辽金西夏元,南宋,蜀道,周必大,,,,438
1263028,靖州太守吴君顺之墓志铭,,,隋唐五代十国,唐,,周必大,,,,439
1263059,龙图阁学士左通奉大夫致仕赠少师谥忠简张公阐神道碑,,,宋辽金西夏元,南宋,蜀道,周必大,,,,440
1263162,祭赵温叔雄舍人母杨令人文,,,宋辽金西夏元,南宋,蜀道,周必大,,,,441
1263699,赐陈康伯御札,,,宋辽金西夏元,南宋,蜀道,宋孝宗,,,,442
245966,送王仲矜倅兴元,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,443
1265559,赵雄罢右丞相除四川安抚使制,,,宋辽金西夏元,南宋,蜀道,宋孝宗,,,,444
1258683,送符制置被召序,,,宋辽金西夏元,南宋,蜀道,何耕,,,,445
120715,和柯山先生读中兴碑,,,宋辽金西夏元,南宋,蜀道,李洪,,,,446
1271136,跋十七帖,,,宋辽金西夏元,南宋,蜀道,朱熹,,,,447
1214034,涪州被召辞免第十八状,30.071656,107.196919,隋唐五代十国,唐,,,,,,448
1255277,与孙侍郎启,,,隋唐五代十国,中唐,,员兴宗,,,,449
1255301,投王显谟启,,,明清时期,元末明初,,员兴宗,,,,450
1255459,为洞元通一大师宋清惠设酒供疏,,,宋辽金西夏元,南宋,蜀道,员兴宗,,,,451
1271789,贺太上皇帝逊位表,,,宋辽金西夏元,南宋,蜀道,张孝祥,,,,452
1271900,贺祝都运启,,,宋辽金西夏元,南宋,蜀道,张孝祥,,,,453
112931,次韵范至能峡中见寄,,,宋辽金西夏元,南宋,蜀道,张栻,,,,454
1275138,为汪尚书作知平江府谢表,,,秦汉时期,西汉末,,吕祖谦,,,,455
1272903,祭查少卿,,,宋辽金西夏元,南宋,蜀道,张栻,,,,456
159610,谢程帅袁制使,,,宋辽金西夏元,南宋,蜀道,陈造,,,,457
159495,送项平甫教授之成都,,,宋辽金西夏元,南宋,蜀道,陈造,,,,458
158115,复次韵四首,,,宋辽金西夏元,南宋,蜀道,陈造,,,,459
548893,挽虞丞相,,,宋辽金西夏元,南宋,蜀道,王质,,,,460
1274103,谢四川制干到任启,,,宋辽金西夏元,南宋,蜀道,王质,,,,461
77079,太常引 仲履席上戏作,,,宋辽金西夏元,南宋,蜀道,丘崇,,,,462
1274630,回潼川刘检法启,,,宋辽金西夏元,南宋,蜀道,罗愿,,,,463
210786,即事,,,宋辽金西夏元,南宋,蜀道,章甫,,,,464
1274976,通太守张伯垓启,,,宋辽金西夏元,南宋,蜀道,舒璘,,,,465
1279426,林霏赋,,,宋辽金西夏元,南宋,蜀道,王炎,,,,466
1275488,为汪尚书作知平江谢宰执启,,,宋辽金西夏元,南宋,蜀道,吕祖谦,,,,467
245246,丘文定公挽词,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,468
1279475,谢除制帅表,,,宋辽金西夏元,南宋,蜀道,王炎,,,,469
1279602,贺荆南帅阎侍郎启,,,宋辽金西夏元,南宋,蜀道,王炎,,,,470
1278013,故太尉定江军节度使兴州驻劄御前诸军都统制兼知兴州致仕吴挺特赠少保制,,,宋辽金西夏元,宋,蜀道,陈傅良,,,,471
1278219,新除福建提刑卢彦德改江东提刑制,,,宋辽金西夏元,南宋,蜀道,陈傅良,,,,472
1278230,户部郎中王溉除直秘阁知平江府制,,,宋辽金西夏元,南宋,蜀道,陈傅良,,,,473
1278469,与福建陆提举启,,,宋辽金西夏元,南宋,蜀道,陈傅良,,,,474
1278497,与湖南范提刑仲艺启,,,宋辽金西夏元,南宋,蜀道,陈傅良,,,,475
247916,和汤无邪,,,宋辽金西夏元,北宋,,廖行之,,,,476
245431,杨待制挽词,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,477
245988,送杨嗣勋校书守眉山,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,478
245832,分韵送卢国华福建提刑得华字,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,479
245999,送姜子谦丞于潜,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,480
245957,赵资政招赏川海棠次袁和叔韵,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,481
1275735,天下可传檄而定赋,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,482
1275755,成都府路第二将高师颜制置使司奏举知黔州制,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,483
1275769,郭棣知泸州制,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,484
1275886,王蔺知江陵府制,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,485
1275943,成都提刑杨王休本路运判知阆州续耆成都路提刑制,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,486
1277873,育王作潼川水陆疏文 右语附,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,487
1275946,章森依旧知兴元府制,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,488
1276038,资政殿大学士通议大夫范成大转一官致仕制,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,489
1276116,四川量试宗子伯扬时敏补承信郎制,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,490
1276204,宝文阁学士通奉大夫知遂宁府宇文价,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,491
1276214,在外大中大夫以上致仕官该覃恩转官制,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,492
1276250,四川制置使丘崇焕章阁学士再任制,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,493
1276276,戒饬四川将士诏,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,494
1276286,新除四川安抚制置使赵彦逾辞免不允诏,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,495
1276288,赵彦逾再辞免新除端明殿学士中大夫四川安抚制置使兼知成都府不允不得再有陈请诏,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,496
1276449,赐银合夏药敕书,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,497
1276959,代谢知温州启,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,498
1277504,太府寺主簿周君墓志铭,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,499
1277539,司法晁君墓志铭,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,500
1277565,祭赵观文彦逾文,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,501
1277598,祭王枢密刚中文,,,宋辽金西夏元,南宋,蜀道,楼钥,,,,502
1345697,因众瑞上言,33.027948,107.006472,宋辽金西夏元,南宋,蜀道,许靖,陕西,汉中市,,503
1344221,叙陈琳,33.027948,107.006472,宋辽金西夏元,南宋,蜀道,曹丕,陕西,汉中市,,504
1279201,贺京制置除刑部尚书兼陈情启,,,宋辽金西夏元,南宋,蜀道,舒邦佐,,,,505
1279257,贺沈惠州除广西宪启,,,宋辽金西夏元,南宋,蜀道,舒邦佐,,,,506
1279259,通京相启,,,宋辽金西夏元,南宋,蜀道,舒邦佐,,,,507
1279268,祭李都大文,,,宋辽金西夏元,南宋,蜀道,舒邦佐,,,,508
1282501,祭丁待制文,,,宋辽金西夏元,南宋,蜀道,蔡戡,,,,509
1344965,与庞惠恭书,33.027948,107.006472,宋辽金西夏元,南宋,蜀道,应璩,陕西,汉中市,,510
1279950,四路安抚到任谢表,,,隋唐五代十国,中唐,,京镗,,,,511
1282672,恭州到任谢表,,,隋唐五代十国,中唐,,谢深甫,,,,512
1280170,又同日至板桥攒殡祭文,,,宋辽金西夏元,南宋,蜀道,杨冠卿,,,,513
201022,寄中都故人,,,宋辽金西夏元,南宋,蜀道,袁说友,,,,514
200822,送吴子明知阆州,,,宋辽金西夏元,南宋,蜀道,袁说友,,,,515
200830,送惠补之昆仲秋试,,,宋辽金西夏元,南宋,蜀道,袁说友,,,,516
200784,季提刑自夔宪知常德府,,,宋辽金西夏元,南宋,蜀道,袁说友,,,,517
200451,舟行跨江之南北随流以行夜船多在淮西,,,隋唐五代十国,中唐,,袁说友,,,,518
200967,过新滩百里小驻峡州城,,,明清时期,明,,袁说友,,,,519
200966,过黄泥坂,,,宋辽金西夏元,宋,,袁说友,,,,520
1281822,谢除华文阁学士四川制置使表,,,宋辽金西夏元,南宋,蜀道,袁说友,,,,521
1281842,进御书墨本表,,,宋辽金西夏元,南宋,蜀道,袁说友,,,,522
1345746,承命上疏,33.027948,107.006472,宋辽金西夏元,南宋,蜀道,蒋琬,陕西,汉中市,,523
140555,满江红,,,宋辽金西夏元,南宋,蜀道,辛弃疾,,,,524
1281649,论宋汝为忠节凛著客死蜀道请与其子南强一蜀郡差使便其葬父奏,,,宋辽金西夏元,南宋,蜀道,赵汝愚,,,,525
248795,胡长文给事挽诗,,,宋辽金西夏元,南宋,蜀道,蔡戡,,,,526
1282347,乞以寿皇圣帝为法劄子,,,宋辽金西夏元,南宋,蜀道,蔡戡,,,,527
1282433,迎汪制置启,,,宋辽金西夏元,南宋,蜀道,蔡戡,,,,528
1282436,贺王参政启,,,宋辽金西夏元,南宋,蜀道,蔡戡,,,,529
1282438,贺虞枢使启,,,宋辽金西夏元,南宋,蜀道,蔡戡,,,,530
1345912,上疏请备蜀,33.027948,107.006472,宋辽金西夏元,南宋,蜀道,步骘,陕西,汉中市,,531
190502,寄诚斋先生,,,宋辽金西夏元,南宋,蜀道,赵蕃,,,,532
190687,古意二首,,,宋辽金西夏元,北宋,,赵蕃,,,,533
1258169,请剿文州夷疏,34.045335,104.392723,宋辽金西夏元,南宋,蜀道,范成大,甘肃,陇南市,宕昌县,534
33860,夜发三泉即事,33.027948,107.006472,宋辽金西夏元,南宋,蜀道,苏颋,陕西,汉中市,,535
137983,和文与可洋州园亭三十咏,33.027948,107.006472,宋辽金西夏元,南宋,蜀道,苏辙,陕西,汉中市,洋县,536
